game_pk,official_date,game_date_utc,season,game_type,double_header,game_number,series_game_number,day_night,scheduled_innings,status,home_team_id,home_team_name,away_team_id,away_team_name,home_score,away_score,home_win,total_runs,run_diff,home_sp_id,home_sp_name,away_sp_id,away_sp_name,venue_id,venue_name,reported_condition,reported_temp_f,reported_wind,innings_played,home_batted_ninth
633792,2021-06-09,2021-06-10T00:10:00Z,2021,R,N,1,2,night,9,Final,142,Minnesota Twins,147,New York Yankees,6,9,0,15,-3,677976,Randy Dobnak,543037,Gerrit Cole,3312,Target Field,Partly Cloudy,82,"17 mph, Out To CF",9,1
633803,2021-06-09,2021-06-09T23:10:00Z,2021,R,N,1,2,night,9,Final,111,Boston Red Sox,117,Houston Astros,3,8,0,11,-5,543135,Nathan Eovaldi,543606,Jake Odorizzi,3,Fenway Park,Partly Cloudy,78,"7 mph, In From LF",9,1
633811,2021-06-09,2021-06-09T23:05:00Z,2021,R,N,1,2,night,9,Final,110,Baltimore Orioles,121,New York Mets,1,14,0,15,-13,518774,Matt Harvey,592836,Taijuan Walker,2,Oriole Park at Camden Yards,Partly Cloudy,83,"3 mph, Out To RF",9,1
633733,2021-06-10,2021-06-11T00:10:00Z,2021,R,N,1,3,night,9,Final,145,Chicago White Sox,141,Toronto Blue Jays,5,2,1,7,3,572971,Dallas Keuchel,547943,Hyun Jin Ryu,4,Guaranteed Rate Field,Partly Cloudy,79,"7 mph, L To R",9,0
633744,2021-06-10,2021-06-10T16:35:00Z,2021,R,N,1,3,day,9,Final,134,Pittsburgh Pirates,119,Los Angeles Dodgers,3,6,0,9,-3,656605,Mitch Keller,628711,Julio Urías,31,PNC Park,Partly Cloudy,81,"7 mph, In From CF",8,0
633748,2021-06-10,2021-06-10T23:10:00Z,2021,R,N,1,3,night,9,Final,146,Miami Marlins,115,Colorado Rockies,11,4,1,15,7,669432,Trevor Rogers,592346,Chi Chi González,4169,loanDepot park,Roof Closed,72,"0 mph, None",9,0
633754,2021-06-10,2021-06-10T17:10:00Z,2021,R,N,1,3,day,9,Final,116,Detroit Tigers,136,Seattle Mariners,8,3,1,11,5,641302,Tyler Alexander,656954,Justus Sheffield,2394,Comerica Park,Partly Cloudy,83,"8 mph, In From LF",9,0
633757,2021-06-10,2021-06-10T16:35:00Z,2021,R,N,1,3,day,9,Final,113,Cincinnati Reds,158,Milwaukee Brewers,2,7,0,9,-5,622491,Luis Castillo,642547,Freddy Peralta,2602,Great American Ball Park,Cloudy,81,"3 mph, R To L",9,1
633758,2021-06-10,2021-06-10T23:10:00Z,2021,R,N,1,3,night,9,Final,111,Boston Red Sox,117,Houston Astros,12,8,1,20,4,593958,Eduardo Rodriguez,425844,Zack Greinke,3,Fenway Park,Clear,66,"15 mph, R To L",9,0
633762,2021-06-10,2021-06-10T17:05:00Z,2021,R,N,1,3,day,9,Final,143,Philadelphia Phillies,144,Atlanta Braves,4,3,1,7,1,554430,Zack Wheeler,666120,Ian Anderson,2681,Citizens Bank Park,Partly Cloudy,80,"7 mph, R To L",10,1
633770,2021-06-10,2021-06-11T01:40:00Z,2021,R,N,1,1,night,9,Final,133,Oakland Athletics,118,Kansas City Royals,1,6,0,7,-5,593423,Frankie Montas,501985,Mike Minor,10,Oakland Coliseum,Clear,65,"20 mph, Varies",9,1
633790,2021-06-10,2021-06-11T00:10:00Z,2021,R,N,1,3,night,9,Final,142,Minnesota Twins,147,New York Yankees,7,5,1,12,2,457918,J.A. Happ,650633,Michael King,3312,Target Field,Clear,96,"8 mph, R To L",9,1
633717,2021-06-11,2021-06-12T01:40:00Z,2021,R,N,1,2,night,9,Final,133,Oakland Athletics,118,Kansas City Royals,4,3,1,7,1,608344,Cole Irvin,663903,Brady Singer,10,Oakland Coliseum,Partly Cloudy,70,"13 mph, Out To RF",9,1
633720,2021-06-11,2021-06-12T00:10:00Z,2021,R,N,1,1,night,9,Final,142,Minnesota Twins,117,Houston Astros,4,6,0,10,-2,641927,Bailey Ober,664353,José Urquidy,3312,Target Field,Partly Cloudy,86,"12 mph, Out To CF",9,1
633731,2021-06-11,2021-06-12T01:40:00Z,2021,R,N,1,1,night,9,Final,109,Arizona Diamondbacks,108,Los Angeles Angels,5,6,0,11,-1,518876,Merrill Kelly,660271,Shohei Ohtani,15,Chase Field,Clear,102,"9 mph, Varies",10,1
633735,2021-06-11,2021-06-11T23:10:00Z,2021,R,N,1,1,night,9,Final,111,Boston Red Sox,141,Toronto Blue Jays,6,5,1,11,1,572070,Garrett Richards,548389,Ross Stripling,3,Fenway Park,Overcast,64,"7 mph, In From RF",9,1
633741,2021-06-11,2021-06-11T23:10:00Z,2021,R,N,1,1,night,9,Final,113,Cincinnati Reds,115,Colorado Rockies,11,5,1,16,6,641816,Tyler Mahle,607536,Kyle Freeland,2602,Great American Ball Park,Overcast,80,"5 mph, Out To CF",9,0
633742,2021-06-11,2021-06-11T18:20:00Z,2021,R,N,1,1,day,9,Final,112,Chicago Cubs,138,St. Louis Cardinals,8,5,1,13,3,640464,Kohl Stewart,670912,Johan Oviedo,17,Wrigley Field,Sunny,84,"9 mph, R To L",9,0
633743,2021-06-11,2021-06-11T23:10:00Z,2021,R,N,1,1,night,9,Final,114,Cleveland Indians,136,Seattle Mariners,7,0,1,7,7,650644,Aaron Civale,643290,Justin Dunn,5,Progressive Field,Clear,77,"9 mph, In From CF",9,0
633746,2021-06-11,2021-06-11T23:05:00Z,2021,R,N,1,1,night,9,Final,120,Washington Nationals,137,San Francisco Giants,0,1,0,1,-1,453286,Max Scherzer,543101,Anthony DeSclafani,3309,Nationals Park,Overcast,68,"6 mph, Varies",9,1
633761,2021-06-11,2021-06-12T02:10:00Z,2021,R,N,1,1,night,9,Final,119,Los Angeles Dodgers,140,Texas Rangers,12,1,1,13,11,477132,Clayton Kershaw,592314,Mike Foltynewicz,22,Dodger Stadium,Clear,73,"5 mph, Out To CF",9,0
633768,2021-06-11,2021-06-12T00:10:00Z,2021,R,N,1,1,night,9,Final,158,Milwaukee Brewers,134,Pittsburgh Pirates,7,4,1,11,3,605540,Brandon Woodruff,608328,Chase De Jong,32,American Family Field,Roof Closed,81,"0 mph, None",9,0
633771,2021-06-11,2021-06-11T23:10:00Z,2021,R,N,1,1,night,9,Final,121,New York Mets,135,San Diego Padres,3,2,1,5,1,594798,Jacob deGrom,605483,Blake Snell,3289,Citi Field,Cloudy,66,"6 mph, In From RF",9,0
633781,2021-06-11,2021-06-11T23:10:00Z,2021,R,N,1,1,night,9,Final,139,Tampa Bay Rays,110,Baltimore Orioles,4,2,1,6,2,642232,Ryan Yarbrough,669211,Keegan Akin,12,Tropicana Field,Dome,72,"0 mph, None",9,0
633782,2021-06-11,2021-06-11T23:10:00Z,2021,R,N,1,1,night,9,Final,146,Miami Marlins,144,Atlanta Braves,4,3,1,7,1,645261,Sandy Alcantara,450203,Charlie Morton,4169,loanDepot park,Roof Closed,71,"0 mph, None",9,0
633789,2021-06-11,2021-06-11T23:10:00Z,2021,R,N,1,1,night,9,Final,116,Detroit Tigers,145,Chicago White Sox,4,5,0,9,-1,669373,Tarik Skubal,608337,Lucas Giolito,2394,Comerica Park,Clear,85,"3 mph, Calm",10,1
633698,2021-06-12,2021-06-12T23:15:00Z,2021,R,S,2,3,night,7,Final,120,Washington Nationals,137,San Francisco Giants,1,2,0,3,-1,622446,Jefry Rodriguez,669214,Conner Menez,3309,Nationals Park,Partly Cloudy,78,"1 mph, R To L",8,1
633699,2021-06-12,2021-06-12T20:10:00Z,2021,R,N,1,2,day,9,Final,139,Tampa Bay Rays,110,Baltimore Orioles,5,4,1,9,1,448179,Rich Hill,605347,Jorge López,12,Tropicana Field,Dome,72,"0 mph, None",9,0
633704,2021-06-12,2021-06-12T20:10:00Z,2021,R,N,1,2,day,9,Final,146,Miami Marlins,144,Atlanta Braves,4,2,1,6,2,605507,Zach Thompson,608331,Max Fried,4169,loanDepot park,Roof Closed,72,"0 mph, None",9,0
633712,2021-06-12,2021-06-12T20:10:00Z,2021,R,N,1,2,day,9,Final,109,Arizona Diamondbacks,108,Los Angeles Angels,7,8,0,15,-1,592761,Caleb Smith,502171,Alex Cobb,15,Chase Field,Roof Closed,73,"0 mph, None",9,1
633718,2021-06-12,2021-06-12T20:07:00Z,2021,R,N,1,3,day,9,Final,133,Oakland Athletics,118,Kansas City Royals,11,2,1,13,9,621076,James Kaprielian,663804,Jackson Kowar,10,Oakland Coliseum,Sunny,77,"12 mph, Out To RF",9,0
633721,2021-06-12,2021-06-12T20:10:00Z,2021,R,N,1,2,day,9,Final,116,Detroit Tigers,145,Chicago White Sox,2,15,0,17,-13,570632,José Ureña,656302,Dylan Cease,2394,Comerica Park,Cloudy,85,"4 mph, In From LF",9,1
633723,2021-06-12,2021-06-13T02:10:00Z,2021,R,N,1,2,night,9,Final,119,Los Angeles Dodgers,140,Texas Rangers,1,12,0,13,-11,545333,Trevor Bauer,663465,Kolby Allard,22,Dodger Stadium,Clear,75,"6 mph, L To R",9,1
633725,2021-06-12,2021-06-12T20:10:00Z,2021,R,N,1,2,day,9,Final,114,Cleveland Indians,136,Seattle Mariners,5,4,1,9,1,663474,Triston McKenzie,579328,Yusei Kikuchi,5,Progressive Field,Sunny,73,"8 mph, In From CF",10,1
633726,2021-06-12,2021-06-12T20:10:00Z,2021,R,N,1,2,day,9,Final,158,Milwaukee Brewers,134,Pittsburgh Pirates,7,4,1,11,3,669203,Corbin Burnes,641771,Chad Kuhl,32,American Family Field,Roof Closed,79,"0 mph, None",9,0
633730,2021-06-12,2021-06-12T20:10:00Z,2021,R,N,1,2,day,9,Final,113,Cincinnati Reds,115,Colorado Rockies,10,3,1,13,7,489119,Wade Miley,608566,Germán Márquez,2602,Great American Ball Park,Partly Cloudy,93,"6 mph, Varies",9,0
633732,2021-06-12,2021-06-12T20:10:00Z,2021,R,N,1,2,day,9,Final,121,New York Mets,135,San Diego Padres,4,1,1,5,3,573186,Marcus Stroman,605397,Joe Musgrove,3289,Citi Field,Cloudy,68,"5 mph, Out To LF",9,0
633736,2021-06-12,2021-06-12T23:15:00Z,2021,R,N,1,2,night,9,Final,142,Minnesota Twins,117,Houston Astros,5,2,1,7,3,621244,José Berríos,677651,Luis Garcia,3312,Target Field,Clear,84,"6 mph, Out To RF",9,0
633740,2021-06-12,2021-06-12T23:15:00Z,2021,R,N,1,2,night,9,Final,112,Chicago Cubs,138,St. Louis Cardinals,7,2,1,9,5,543294,Kyle Hendricks,607231,John Gant,17,Wrigley Field,Partly Cloudy,79,"3 mph, Out To CF",9,0
633745,2021-06-12,2021-06-12T18:05:00Z,2021,R,S,1,2,day,7,Final,120,Washington Nationals,137,San Francisco Giants,2,0,1,2,2,607200,Erick Fedde,592332,Kevin Gausman,3309,Nationals Park,Overcast,73,"3 mph, R To L",7,0
633751,2021-06-12,2021-06-12T20:10:00Z,2021,R,N,1,2,day,9,Final,111,Boston Red Sox,141,Toronto Blue Jays,2,7,0,9,-5,601713,Nick Pivetta,571927,Steven Matz,3,Fenway Park,Partly Cloudy,69,"10 mph, R To L",9,1
633763,2021-06-12,2021-06-12T20:05:00Z,2021,R,N,1,1,day,9,Final,143,Philadelphia Phillies,147,New York Yankees,8,7,1,15,1,592826,Vince Velasquez,592791,Jameson Taillon,2681,Citizens Bank Park,Cloudy,76,"6 mph, In From RF",10,1
633688,2021-06-13,2021-06-13T17:10:00Z,2021,R,N,1,3,day,9,Final,116,Detroit Tigers,145,Chicago White Sox,1,4,0,5,-3,608335,Kyle Funkhouser,607074,Carlos Rodón,2394,Comerica Park,Sunny,81,"4 mph, Varies",9,1
633689,2021-06-13,2021-06-13T23:08:00Z,2021,R,N,1,3,night,9,Final,112,Chicago Cubs,138,St. Louis Cardinals,2,0,1,2,2,605200,Zach Davies,593372,Carlos Martinez,17,Wrigley Field,Clear,81,"8 mph, In From RF",9,0
633690,2021-06-13,2021-06-13T17:10:00Z,2021,R,N,1,3,day,9,Final,114,Cleveland Indians,136,Seattle Mariners,2,6,0,8,-4,669456,Shane Bieber,669302,Logan Gilbert,5,Progressive Field,Partly Cloudy,75,"8 mph, In From CF",9,1
633696,2021-06-13,2021-06-13T20:10:00Z,2021,R,N,1,3,day,9,Final,109,Arizona Diamondbacks,108,Los Angeles Angels,3,10,0,13,-7,641541,Jon Duplantier,663776,Patrick Sandoval,15,Chase Field,Roof Closed,75,"0 mph, None",9,1
633707,2021-06-13,2021-06-13T20:07:00Z,2021,R,N,1,4,day,9,Final,133,Oakland Athletics,118,Kansas City Royals,6,3,1,9,3,605135,Chris Bassitt,663460,Kris Bubic,10,Oakland Coliseum,Sunny,73,"10 mph, Out To RF",9,0
633710,2021-06-13,2021-06-13T17:05:00Z,2021,R,N,1,4,day,9,Final,120,Washington Nationals,137,San Francisco Giants,5,0,1,5,5,605452,Joe Ross,456501,Johnny Cueto,3309,Nationals Park,Partly Cloudy,80,"6 mph, Out To LF",9,0
633711,2021-06-13,2021-06-13T17:10:00Z,2021,R,N,1,3,day,9,Final,113,Cincinnati Reds,115,Colorado Rockies,6,2,1,8,4,663574,Tony Santillan,622608,Antonio Senzatela,2602,Great American Ball Park,Sunny,88,"3 mph, R To L",9,0
633713,2021-06-13,2021-06-13T18:10:00Z,2021,R,N,1,3,day,9,Final,158,Milwaukee Brewers,134,Pittsburgh Pirates,5,2,1,7,3,605288,Adrian Houser,640444,Wil Crowe,32,American Family Field,Sunny,86,"9 mph, L To R",9,0
633715,2021-06-13,2021-06-13T17:05:00Z,2021,R,N,1,2,day,9,Final,143,Philadelphia Phillies,147,New York Yankees,7,0,1,7,7,605400,Aaron Nola,593334,Domingo Germán,2681,Citizens Bank Park,Cloudy,79,"5 mph, Out To CF",9,0
633719,2021-06-13,2021-06-13T20:10:00Z,2021,R,N,1,3,day,9,Final,119,Los Angeles Dodgers,140,Texas Rangers,5,3,1,8,2,621111,Walker Buehler,641540,Dane Dunning,22,Dodger Stadium,Sunny,85,"4 mph, Out To CF",9,0
633722,2021-06-13,2021-06-13T17:10:00Z,2021,R,N,1,3,day,9,Final,121,New York Mets,135,San Diego Padres,3,7,0,10,-4,664192,Joey Lucchesi,663978,Chris Paddack,3289,Citi Field,Partly Cloudy,76,"7 mph, Out To CF",9,1
633728,2021-06-13,2021-06-13T17:10:00Z,2021,R,N,1,3,day,9,Final,111,Boston Red Sox,141,Toronto Blue Jays,4,18,0,22,-14,527048,Martín Pérez,592662,Robbie Ray,3,Fenway Park,Partly Cloudy,83,"8 mph, Out To CF",9,1
633737,2021-06-13,2021-06-13T17:10:00Z,2021,R,N,1,3,day,9,Final,139,Tampa Bay Rays,110,Baltimore Orioles,7,1,1,8,6,608379,Michael Wacha,669145,Bruce Zimmermann,12,Tropicana Field,Dome,72,"0 mph, None",9,0
633749,2021-06-13,2021-06-13T18:10:00Z,2021,R,N,1,3,day,9,Final,142,Minnesota Twins,117,Houston Astros,3,14,0,17,-11,501381,Michael Pineda,664285,Framber Valdez,3312,Target Field,Sunny,88,"14 mph, R To L",9,1
633805,2021-06-13,2021-06-13T17:10:00Z,2021,R,N,1,3,day,9,Final,146,Miami Marlins,144,Atlanta Braves,4,6,0,10,-2,641154,Pablo López,592767,Drew Smyly,4169,loanDepot park,Roof Closed,72,"0 mph, None",9,1
633652,2021-06-14,2021-06-15T02:10:00Z,2021,R,N,1,1,night,9,Final,119,Los Angeles Dodgers,143,Philadelphia Phillies,3,1,1,4,2,664062,Tony Gonsolin,675921,Spencer Howard,22,Dodger Stadium,Clear,79,"2 mph, Varies",9,0
633655,2021-06-14,2021-06-15T00:10:00Z,2021,R,N,1,1,night,9,Final,118,Kansas City Royals,116,Detroit Tigers,3,10,0,13,-7,641745,Brad Keller,571510,Matthew Boyd,7,Kauffman Stadium,Partly Cloudy,93,"6 mph, L To R",9,1
633673,2021-06-14,2021-06-15T00:10:00Z,2021,R,N,1,1,night,9,Final,145,Chicago White Sox,139,Tampa Bay Rays,2,5,0,7,-3,458681,Lance Lynn,607192,Tyler Glasnow,4,Guaranteed Rate Field,Partly Cloudy,74,"10 mph, L To R",9,1
633678,2021-06-14,2021-06-14T23:10:00Z,2021,R,N,1,1,night,9,Final,121,New York Mets,112,Chicago Cubs,5,2,1,7,3,656849,David Peterson,453562,Jake Arrieta,3289,Citi Field,Partly Cloudy,71,"11 mph, Out To LF",9,0
633680,2021-06-14,2021-06-15T00:10:00Z,2021,R,N,1,1,night,9,Final,158,Milwaukee Brewers,113,Cincinnati Reds,2,10,0,12,-8,641778,Eric Lauer,661269,Vladimir Gutierrez,32,American Family Field,Partly Cloudy,72,"3 mph, Out To RF",9,1
633693,2021-06-14,2021-06-14T23:05:00Z,2021,R,N,1,1,night,9,Final,120,Washington Nationals,134,Pittsburgh Pirates,3,2,1,5,1,452657,Jon Lester,664141,JT Brubaker,3309,Nationals Park,Partly Cloudy,88,"7 mph, Out To LF",9,0
633700,2021-06-14,2021-06-14T23:10:00Z,2021,R,N,1,4,night,9,Final,111,Boston Red Sox,141,Toronto Blue Jays,2,1,1,3,1,543135,Nathan Eovaldi,666201,Alek Manoah,3,Fenway Park,Overcast,63,"7 mph, Out To LF",9,1
633703,2021-06-14,2021-06-15T00:40:00Z,2021,R,N,1,1,night,9,Final,115,Colorado Rockies,135,San Diego Padres,3,2,1,5,1,596295,Austin Gomber,659275,Dinelson Lamet,19,Coors Field,Clear,98,"6 mph, In From RF",9,0
633705,2021-06-14,2021-06-14T23:10:00Z,2021,R,N,1,1,night,9,Final,114,Cleveland Indians,110,Baltimore Orioles,4,3,1,7,1,650496,J.C. Mejía,665152,Dean Kremer,5,Progressive Field,Partly Cloudy,68,"15 mph, L To R",9,0
633716,2021-06-14,2021-06-15T02:10:00Z,2021,R,N,1,1,night,9,Final,136,Seattle Mariners,142,Minnesota Twins,4,3,1,7,1,594835,Marco Gonzales,628317,Kenta Maeda,680,T-Mobile Park,Cloudy,66,"6 mph, Out To LF",9,0
633727,2021-06-14,2021-06-15T00:15:00Z,2021,R,N,1,1,night,9,Final,138,St. Louis Cardinals,146,Miami Marlins,4,2,1,6,2,425794,Adam Wainwright,666129,Braxton Garrett,2889,Busch Stadium,Partly Cloudy,90,"11 mph, In From LF",9,0
633729,2021-06-14,2021-06-15T01:40:00Z,2021,R,N,1,1,night,9,Final,133,Oakland Athletics,108,Los Angeles Angels,8,5,1,13,3,640455,Sean Manaea,605164,Dylan Bundy,10,Oakland Coliseum,Clear,70,"19 mph, Out To RF",9,0
633734,2021-06-14,2021-06-15T01:45:00Z,2021,R,N,1,1,night,9,Final,137,San Francisco Giants,109,Arizona Diamondbacks,5,2,1,7,3,622072,Alex Wood,676840,Matt Peacock,2395,Oracle Park,Clear,65,"22 mph, Varies",9,0
633626,2021-06-15,2021-06-16T02:10:00Z,2021,R,N,1,2,night,9,Final,136,Seattle Mariners,142,Minnesota Twins,10,0,1,10,10,623167,Chris Flexen,457918,J.A. Happ,680,T-Mobile Park,Partly Cloudy,66,"7 mph, Out To RF",9,0
633653,2021-06-15,2021-06-15T23:07:00Z,2021,R,N,1,1,night,9,Final,141,Toronto Blue Jays,147,New York Yankees,5,6,0,11,-1,547943,Hyun Jin Ryu,656756,Jordan Montgomery,2756,Sahlen Field,Clear,71,"13 mph, R To L",9,1
633656,2021-06-15,2021-06-16T01:40:00Z,2021,R,N,1,2,night,9,Final,133,Oakland Athletics,108,Los Angeles Angels,6,4,1,10,2,593423,Frankie Montas,571760,Andrew Heaney,10,Oakland Coliseum,Clear,73,"12 mph, Out To RF",9,0
633675,2021-06-15,2021-06-16T02:10:00Z,2021,R,N,1,2,night,9,Final,119,Los Angeles Dodgers,143,Philadelphia Phillies,5,3,1,8,2,628711,Julio Urías,621107,Zach Eflin,22,Dodger Stadium,Partly Cloudy,84,"1 mph, Calm",9,0
633676,2021-06-15,2021-06-16T00:10:00Z,2021,R,N,1,2,night,9,Final,145,Chicago White Sox,139,Tampa Bay Rays,3,0,1,3,3,572971,Dallas Keuchel,663556,Shane McClanahan,4,Guaranteed Rate Field,Clear,71,"5 mph, L To R",9,0
633679,2021-06-15,2021-06-16T01:45:00Z,2021,R,N,1,2,night,9,Final,137,San Francisco Giants,109,Arizona Diamondbacks,9,8,1,17,1,641793,Zack Littell,622065,Alex Young,2395,Oracle Park,Clear,66,"11 mph, Out To CF",9,0
633681,2021-06-15,2021-06-15T23:10:00Z,2021,R,N,1,2,night,9,Final,121,New York Mets,112,Chicago Cubs,3,2,1,5,1,592836,Taijuan Walker,621219,Alec Mills,3289,Citi Field,Clear,77,"12 mph, L To R",9,0
633684,2021-06-15,2021-06-15T23:05:00Z,2021,R,N,1,2,night,9,Final,120,Washington Nationals,134,Pittsburgh Pirates,8,1,1,9,7,571578,Patrick Corbin,542881,Tyler Anderson,3309,Nationals Park,Partly Cloudy,78,"7 mph, In From LF",9,0
633694,2021-06-15,2021-06-16T00:15:00Z,2021,R,N,1,2,night,9,Final,138,St. Louis Cardinals,146,Miami Marlins,2,1,1,3,1,547942,Kwang Hyun Kim,669432,Trevor Rogers,2889,Busch Stadium,Clear,88,"8 mph, Out To CF",9,1
633701,2021-06-15,2021-06-16T00:40:00Z,2021,R,N,1,2,night,9,Final,115,Colorado Rockies,135,San Diego Padres,8,4,1,12,4,592346,Chi Chi González,506433,Yu Darvish,19,Coors Field,Clear,98,"6 mph, In From CF",9,0
633714,2021-06-15,2021-06-16T00:10:00Z,2021,R,N,1,2,night,9,Final,158,Milwaukee Brewers,113,Cincinnati Reds,1,2,0,3,-1,474463,Brett Anderson,622491,Luis Castillo,32,American Family Field,Clear,71,"12 mph, L To R",10,1
633724,2021-06-15,2021-06-15T23:20:00Z,2021,R,N,1,1,night,9,Final,144,Atlanta Braves,111,Boston Red Sox,8,10,0,18,-2,656353,Tucker Davidson,593958,Eduardo Rodriguez,4705,Truist Park,Clear,83,"6 mph, Varies",9,1
633755,2021-06-15,2021-06-16T00:10:00Z,2021,R,N,1,2,night,9,Final,118,Kansas City Royals,116,Detroit Tigers,3,4,0,7,-1,501985,Mike Minor,663554,Casey Mize,7,Kauffman Stadium,Clear,92,"7 mph, In From RF",9,1
633769,2021-06-15,2021-06-15T23:10:00Z,2021,R,N,1,2,night,9,Final,114,Cleveland Indians,110,Baltimore Orioles,7,2,1,9,5,615698,Cal Quantrill,518774,Matt Harvey,5,Progressive Field,Cloudy,68,"11 mph, In From CF",9,0
633829,2021-06-15,2021-06-16T00:10:00Z,2021,R,N,1,1,night,9,Final,117,Houston Astros,140,Texas Rangers,6,3,1,9,3,621121,Lance McCullers Jr.,502043,Kyle Gibson,2392,Minute Maid Park,Roof Closed,73,"0 mph, None",10,1
633612,2021-06-16,2021-06-16T18:10:00Z,2021,R,N,1,3,day,9,Final,118,Kansas City Royals,116,Detroit Tigers,5,6,0,11,-1,663903,Brady Singer,669373,Tarik Skubal,7,Kauffman Stadium,Cloudy,89,"9 mph, Out To LF",9,1
633619,2021-06-16,2021-06-17T00:10:00Z,2021,R,N,1,2,night,9,Final,117,Houston Astros,140,Texas Rangers,8,4,1,12,4,425844,Zack Greinke,543475,Jordan Lyles,2392,Minute Maid Park,Roof Closed,73,"0 mph, None",9,0
633628,2021-06-16,2021-06-16T20:05:00Z,2021,R,N,1,3,day,9,Final,120,Washington Nationals,134,Pittsburgh Pirates,3,1,1,4,2,502179,Paolo Espino,608328,Chase De Jong,3309,Nationals Park,Sunny,77,"9 mph, Out To RF",9,0
633630,2021-06-16,2021-06-16T23:10:00Z,2021,R,N,1,3,night,9,Final,121,New York Mets,112,Chicago Cubs,6,3,1,9,3,594798,Jacob deGrom,476594,Robert Stock,3289,Citi Field,Clear,76,"9 mph, L To R",9,0
633632,2021-06-16,2021-06-16T19:37:00Z,2021,R,N,1,3,day,9,Final,133,Oakland Athletics,108,Los Angeles Angels,8,4,1,12,4,608344,Cole Irvin,656288,Griffin Canning,10,Oakland Coliseum,Partly Cloudy,84,"10 mph, Varies",9,0
633634,2021-06-16,2021-06-16T18:10:00Z,2021,R,N,1,3,day,9,Final,145,Chicago White Sox,139,Tampa Bay Rays,8,7,1,15,1,608337,Lucas Giolito,642232,Ryan Yarbrough,4,Guaranteed Rate Field,Sunny,69,"10 mph, L To R",10,1
633645,2021-06-16,2021-06-17T01:45:00Z,2021,R,N,1,3,night,9,Final,137,San Francisco Giants,109,Arizona Diamondbacks,13,7,1,20,6,543101,Anthony DeSclafani,518876,Merrill Kelly,2395,Oracle Park,Clear,72,"15 mph, Out To CF",9,0
633658,2021-06-16,2021-06-17T02:10:00Z,2021,R,N,1,3,night,9,Final,136,Seattle Mariners,142,Minnesota Twins,2,7,0,9,-5,656954,Justus Sheffield,641927,Bailey Ober,680,T-Mobile Park,Clear,68,"4 mph, Calm",9,1
633659,2021-06-16,2021-06-16T23:10:00Z,2021,R,N,1,3,night,9,Final,114,Cleveland Indians,110,Baltimore Orioles,8,7,1,15,1,650644,Aaron Civale,669211,Keegan Akin,5,Progressive Field,Partly Cloudy,70,"3 mph, Calm",9,0
633665,2021-06-16,2021-06-16T18:10:00Z,2021,R,N,1,3,day,9,Final,158,Milwaukee Brewers,113,Cincinnati Reds,1,2,0,3,-1,642547,Freddy Peralta,641816,Tyler Mahle,32,American Family Field,Sunny,74,"9 mph, Varies",9,1
633677,2021-06-16,2021-06-17T02:10:00Z,2021,R,N,1,3,night,9,Final,119,Los Angeles Dodgers,143,Philadelphia Phillies,0,2,0,2,-2,477132,Clayton Kershaw,554430,Zack Wheeler,22,Dodger Stadium,Partly Cloudy,80,"6 mph, L To R",9,1
633695,2021-06-16,2021-06-16T23:07:00Z,2021,R,N,1,2,night,9,Final,141,Toronto Blue Jays,147,New York Yankees,2,3,0,5,-1,548389,Ross Stripling,543037,Gerrit Cole,2756,Sahlen Field,Partly Cloudy,67,"12 mph, R To L",9,1
633706,2021-06-16,2021-06-16T19:10:00Z,2021,R,N,1,3,day,9,Final,115,Colorado Rockies,135,San Diego Padres,8,7,1,15,1,607536,Kyle Freeland,605483,Blake Snell,19,Coors Field,Cloudy,97,"13 mph, In From LF",9,1
633708,2021-06-16,2021-06-16T23:20:00Z,2021,R,N,1,2,night,9,Final,144,Atlanta Braves,111,Boston Red Sox,8,10,0,18,-2,666120,Ian Anderson,572070,Garrett Richards,4705,Truist Park,Partly Cloudy,83,"6 mph, Out To CF",9,1
633709,2021-06-16,2021-06-16T17:15:00Z,2021,R,N,1,3,day,9,Final,138,St. Louis Cardinals,146,Miami Marlins,1,0,1,1,1,670912,Johan Oviedo,645261,Sandy Alcantara,2889,Busch Stadium,Sunny,82,"6 mph, In From RF",9,1
633617,2021-06-17,2021-06-18T00:40:00Z,2021,R,N,1,1,night,9,Final,135,San Diego Padres,113,Cincinnati Reds,6,4,1,10,2,605397,Joe Musgrove,489119,Wade Miley,2680,Petco Park,Cloudy,70,"9 mph, R To L",9,1
633622,2021-06-17,2021-06-17T19:45:00Z,2021,R,N,1,4,day,9,Final,137,San Francisco Giants,109,Arizona Diamondbacks,10,3,1,13,7,592332,Kevin Gausman,668678,Zac Gallen,2395,Oracle Park,Sunny,81,"10 mph, Out To CF",9,0
633623,2021-06-17,2021-06-18T00:40:00Z,2021,R,N,1,1,night,9,Final,115,Colorado Rockies,158,Milwaukee Brewers,7,3,1,10,4,608566,Germán Márquez,605540,Brandon Woodruff,19,Coors Field,Partly Cloudy,94,"8 mph, Out To CF",9,0
633624,2021-06-17,2021-06-18T01:38:00Z,2021,R,N,1,1,night,9,Final,108,Los Angeles Angels,116,Detroit Tigers,7,5,1,12,2,660271,Shohei Ohtani,666159,Matt Manning,1,Angel Stadium,Clear,75,"8 mph, Out To CF",9,0
